No.,Message,Source,Label,Emotion
5384,im left feeling relentlessly angered and distraught,Twitter,3,anger
5385,i feel like the lord is refining me and supporting me in large and simple trials,Twitter,2,love
5386,i feel pretty at one a href http getyourprettyon,Twitter,1,joy
5387,i have been feeling really distraught lately,Twitter,4,fear
5388,i feel rich as their money goes seven times further than theirs,Twitter,1,joy
5389,i am certainly feeling foolish,Twitter,0,sadness
5390,i could feel myself centring finding my core my submissive core,Twitter,0,sadness
5391,i am oso feeling this way they r juz tooo greedy,Twitter,3,anger
5392,im going to feel sympathetic when youre too weak to move then,Twitter,2,love
5393,i feel pretty pleased with myself,Twitter,1,joy
5394,i closed the pages of this book with a smile on my face feeling like id been wonderfully entertained while reminded of the most important things in life,Twitter,1,joy
5395,i understood what she was feeling but i still hated watching derek as he was basically forgotten in the midst of it all,Twitter,0,sadness
5396,i was feeling homesick i would make it and everyone would cheer of course they might have loved the mashed potatoes and gravy more than the steak but maybe i did too,Twitter,0,sadness
5397,i didnt know how the korean people felt about suicide until this past year but now i feel accepted,Twitter,1,joy
5398,i am first being treated like a normal human being and valued as one by my country i could not really feel like esm goh that we are becoming more gracious as a society,Twitter,2,love
5399,i feel is a wonderful and inspiring role model,Twitter,1,joy
5400,i was still feeling stunned and then i laughed my ass off for about minutes before i could even pull my pants up,Twitter,5,surprise
5401,ive always been able to relate and feel some what affectionate towards kevin smith when he talks about how he always wanted to stay in the same town all his life it feels nice to be home,Twitter,2,love
5402,i am feeling much less stressed and overwhelmed these days,Twitter,3,anger
5403,i find my way back into myself feel my core my divine being and oneness i find a bigger world awaiting,Twitter,1,joy
5404,i remember walking out of this film feeling absolutely entertained,Twitter,1,joy
5405,i have a problem when he tells me i mean more to him than a booty call but only calls me up late at night and asks me to come over because hes feeling horny and wants to fuck,Twitter,2,love
5406,i was not wanting too let go was feeling the need to be stubborn and defiant,Twitter,3,anger
5407,i really need to be determined in expressing my feelings in a more compassionate way rather than taking it out on my husband,Twitter,2,love
5408,i feel listless here,Twitter,0,sadness
5409,i feel so ungrateful for feeling so blah but i just,Twitter,0,sadness
5410,i don t have much to say about them really except that my reading ability has skyrocketed and i m really feeling much more comfortable with professional usage of the language,Twitter,1,joy
5411,i am feeling less than thankful this particular year,Twitter,1,joy
5412,i notched some impressive numbers that have me feeling optimistic too optimistic,Twitter,1,joy
5413,i have a strong feeling that these ingredients play vital role in putting down the body weight,Twitter,1,joy
5414,i really wasnt feeling vientiane it had no atmosphere nothing to do pretty dirty place,Twitter,0,sadness
5415,i started to feel really really awful and i made aaron take over the driving,Twitter,0,sadness
5416,i am ive to tell you that im feeling quite anxious inside,Twitter,4,fear
5417,i really feel for the women whose lives were royally fucked by dadt just like i feel for the women who have been sexually violated by men and for the women whose communities are destroyed by warring men,Twitter,3,anger
5418,i have had through this whole journey is how i should feel i have felt guilt anger sadness resentment and really pissed off,Twitter,3,anger
5419,im feeling tranquil and reflective but not an inordinate amount where i feel the need to write and write until i feel as though ive emptied my head,Twitter,1,joy
5420,i have this bizarre feeling of being faithful,Twitter,2,love
5421,i feel like i dont belong and or accepted by any of the three families,Twitter,1,joy
5422,i spend breathing thinking feeling is a moment in which i have had just one ecstatic perfect everlasting spark with the knowledge that i am going to loved forever out of want and need not requirement,Twitter,1,joy
5423,i feel free now nothing last forever but baby i,Twitter,1,joy
5424,i have been feeling very discontent at my job i don t feel any sort of challenge when i am at work,Twitter,0,sadness
5425,i feel that caring can only come about through empathy and hope provide an understanding and empathy of world through my art,Twitter,2,love
5426,im feeling stressed about my fitness because we are hanging with guests and obviously that doesnt create a lot of light dinner cereal for dinner situations,Twitter,3,anger
5427,i got home feeling so irritated seeing my son liking a bottle shape roll on deodorant like a an action star i ran and jumped just to get the bottle on my son s mouth he was crying at the loudest and only to found out that the very thing was actually a candy,Twitter,3,anger
5428,i soldier gilad shalit it s easy to feel convinced of israel s singular victimhood,Twitter,1,joy
5429,i feel satisfaction at what i ve achieved so far i get unreasonably annoyed at things like irregular verbs,Twitter,3,anger
5430,i know that in the end what really matters is how we treated people and i know they re going to remember us by not what we did or accomplished but how we made them feel i hope my legacy is one of love kindness forgiveness and someone who was passionate about whatever i was doing,Twitter,1,joy
5431,im just a honky girl from sydney who loves to eat and i started this blog so i could share my eating experiences with you all please feel free to leave me any comments as i would love to hear your point of view a class profile link href http www,Twitter,1,joy
5432,i don t just mean the way you pretend to now on a surface level by relying on a succession of successes at school and in your hobbies to make you feel valued but one day you will truly and honestly like and respect the person you are,Twitter,1,joy
5433,i walk around feel agitated and wonder who the hell i think i am to ponder writing more books facilitating retreats pursuing a grand dream and putting myself out there as someone with a unique kind of meaningful ness to offer the world,Twitter,3,anger
5434,i feel that the elements i admired in the latter are not incompatible with prose format so i strive to express the boundless energy and larger than life presentation of japanese entertainment in my written works,Twitter,1,joy
5435,i feel that i am really cute there d,Twitter,1,joy
5436,i see my doctor again but its making me feel really uncertain and vulnerable again,Twitter,4,fear
