No.,Message,Source,Label,Emotion
844,i went to bed feeling hopeful but uncertain,Twitter,1,joy
845,i am petrified of when he starts university because i have a strong feeling hes going to meet someone who is gorgeous smart caring,Twitter,1,joy
846,i happen to surround myself with the before forbidden male company and i am enjoying myself more than ever i learned to feel satisfied and happy without having to have pleased anyone else,Twitter,1,joy
847,i feel like aliens should be the prototype for any sequel to a wildly successful and revered movie,Twitter,1,joy
848,i know that i should be pulling together lecture material for next week so that i dont end up feeling frantic on sunday but i just dont want to,Twitter,4,fear
849,i feel bitchy,Twitter,3,anger
850,i feel disturbed when i see people break into pieces right in front of me because of love,Twitter,0,sadness
851,i dig it and i feel like supporting him,Twitter,2,love
852,i feel truly blessed to be on my own path,Twitter,1,joy
853,i would feel ungrateful not to honor it,Twitter,0,sadness
854,i guess a lot of parents feel that way and kids can be naturally ungrateful,Twitter,0,sadness
855,i sort of like the way this meditation session runs its very simple but it also makes me feel a bit uncomfortable,Twitter,4,fear
856,i was feeling so confident that i thought that me actively deciding to indulge slightly would be okay,Twitter,1,joy
857,i have only been asked this question a couple times since i have been here but i have always responded with i miss certain things about home but i don t feel really homesick yet,Twitter,0,sadness
858,i used to feel awkward when i was single and at social functions etc,Twitter,0,sadness
859,i am and feeling accepted by others has been challenging,Twitter,2,love
860,i feel very relieved at the outcome encouraged for our future and have deep trust with our elders,Twitter,1,joy
861,i feel your love coming to me like a breeze in the wind my passion flows more for you next to me in this openness it is you i can only see my love let us lay amongst the field of daisies and flowers and disregard all time we will be romantic for hours dom colucci,Twitter,2,love
862,i assert that it is better to feel rich than it is to actually be rich,Twitter,1,joy
863,i have just invented to describe my feelings about this book embarrassment empathy when youre just so embarrassed for a character on page or screen that you have to hide your face until its over because its all too much to bear,Twitter,0,sadness
864,i get a little tired of remaking certain things but this is one i feel thrilled to continue making,Twitter,1,joy
865,i am feeling rather hesitant about the entire thing,Twitter,4,fear
866,i am feeling a little overwhelmed lately,Twitter,5,surprise
867,i wanted to go get checked out but im feeling like this is just a terrible terrible cold not even influenza ish and getting better by the day,Twitter,0,sadness
868,i feel that its important for little girls to follow strong female characters but i also feel that its important for boys to do the same,Twitter,1,joy
869,i feel paranoid and i dont like not being good at something a fact which my dancing efforts showed me i thought christmas was meant to be fun,Twitter,4,fear
870,i know for a fact that if someone knew that you were feeling those things unloved rejected boring it would seriously not only come as a huge surprise but also be shown to be the absolute lie that it is,Twitter,0,sadness
871,i am feeling completely irritated right now and i have no idea why maybe because he is usually just getting home from school so the last hour of these god awful videos have imposed on my time,Twitter,3,anger
872,i am sensing something in me that is feeling a strong attraction,Twitter,1,joy
873,i am feeling a little homesick again already xd,Twitter,0,sadness
874,i feel that this prepares my brain for creative endeavors,Twitter,1,joy
875,i now feel less doubtful towards that person about his her sincerity in rebuilding our relationship,Twitter,4,fear
876,i am going to learn how to do cryptic crosswords so that i feel smart and accomplished,Twitter,1,joy
877,i had heard that did not feel pleasant at all but it didnt feel bad at all luckily,Twitter,1,joy
878,i feel so burdened and equally blessed,Twitter,0,sadness
879,i wish i could dance swing then i definitely feel no cold,Twitter,3,anger
880,i put this shield around my heart and everytime i feel like i was just heartbroken the shield becomes thicker and thicker and eventually no ones gonna be able to get to my heart nor will i able to love again for certain,Twitter,0,sadness
881,i still feel this fill in the blank pain i deeply and completely accept myself,Twitter,0,sadness
882,i do feel a bit fearful that he might be feeling stressed to be drinking so much,Twitter,4,fear
883,i have a feeling we would be embarrassed by what we saw,Twitter,0,sadness
884,i feel the need to brush up on my own artistic skills if i dont progress beyond stick men soon nikki will catch me up,Twitter,1,joy
885,in a sadist provoked my sister in my presence he tried to force my sister into accompanying him to his place,Twitter,3,anger
886,i didnt feel cheated or deprived,Twitter,0,sadness
887,i feel a bit unprotected from it,Twitter,0,sadness
888,i am sure that many people would feel safer if the fbi were investigating more suspicious incidents,Twitter,4,fear
889,i feel like ive gained five pounds this week but was surprised to see on the scale this morning,Twitter,5,surprise
890,i was feeling so homesick and honestly i was a little confused as to why god even brought me here,Twitter,0,sadness
891,i hate how they are sometimes and they do exasperate me more than i could ever be exasperated here but why do i still feel most at ease amongst those strange chaotic violent corrupt yet curiously happy creatures,Twitter,5,surprise
